step,pregunta,respuesta,esperado,nota_directa,tiempo,entropia,perplejidad,masa_acumulada_top_3,masa_notas,masa_no_notas,margen_logit,diferencia_probabilidad,top_3_vocabulario_json,top_3_notas_json
44,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"El ciclo TDD destaca por ser un proceso monitorizado principalmente por los test de código. Consta de 3 fases: red (test que falla), green (test con código mínimo para que pase), refactor (mejora del test). A diferencia de un enfoque tradicional, en esta no se sigue una metodología donde los test son los que dirigen el desarrollo. Los test son utilizados como verificador final del código que se ha realizado, y en base a ellos se evalúa si el código en cuestión cumple con su función o no. 

Por ejemplo, en un enfoque general, queremos realizar una función que añada un elemento a otro (a+b). Se implementarían los modelos y métodos necesarios. Y por último se añadiría el test que verificará finalmente si es verdad que se cumple esa acción. En cambio, en un ciclo TDD, se implementaría el test lo primero de todo, se seguirían las distintas fases mencionadas anteriormente. Pero por lo que destaca el enfoque TDD es el hecho de que el desarrollo gire en torno al test.",7.0,10.0,15.693,0.38749369773805653,1.308118917041586,0.9999973773956299,0.9999973125706102,2.687429389802709e-06,2.5,0.8482807949185371,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9241387248039246, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.07585792988538742, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 7.218900464067701e-07, ""es_nota"": false}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9241387248039246, ""logit"": 25.75}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.07585792988538742, ""logit"": 23.25}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 5.281460175865504e-07, ""logit"": 11.375}]"
45,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas prácticas en el TDD, se conocen con el acrónimo de FIRST. Cada letra define una característica distinta:

F: Fiable

I: Independiente

R: Repetible

S: 

T:

Todas estas prácticas contribuyen en la calidad del software de manera positiva ya que hace que no haya código dependiente, por ejemplo, si tenemos varios test, es importante que no haya test que dependan de otros para ser ejecutados. Además, el código al ser pasado por una etapa donde únicamente se emplea para mejorar el código, se vuelve un código mucho más fiable.",4.0,7.0,14.745,0.3304516829533874,1.257406985358749,0.9999307990074158,0.9999683251026723,3.1674897327693685e-05,2.875,0.890448797494173,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9436880350112915, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.053239237517118454, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.003003552323207259, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9436880350112915, ""logit"": 25.75}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.053239237517118454, ""logit"": 22.875}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.003003552323207259, ""logit"": 20.0}]"
46,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Validar las entradas en el contexto del TDD es de las acciones más importantes en el proceso ya que te garantizan el cumplimiento y seguimiento de que el desarrollador sigue las etapas de manera correcta. En relación con la rrobustez del software, permite de manera mucho más sencilla luego realizar el código de producción basado en los test.",3.0,7.0,14.185,0.99954059184352,1.999363226454878,0.9999350905418396,0.9999864521744748,1.3547825525206392e-05,0.125,0.06240874528884888,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.5311242341995239, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.46871548891067505, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 9.536877041682601e-05, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.5311242341995239, ""logit"": 24.75}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.46871548891067505, ""logit"": 24.625}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 9.536877041682601e-05, ""logit"": 16.125}]"
47,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD (Test-Driven Development), es una metodologia que se bass en la implementacion de test al principio del desarrollo del codigo para asi evitar errores tardios que son dificiles de gestionar y resolver. TDD tiene distintas etapas en las que encontramos: 1. Red: es en la parte en la que crear un test que va a dar error. 2. Green: es la etapa en la que se ejecuta un codigo minimo para resolver este test y que salga de color verde. Por ultimo tenemos la fase refactor, en la cual sin modificar los test en verde, mejoramos, optimizamos y organizamos el codigo para que este sea mas eficiente y no haya codigo duplicado o codigo inecesario. Esto en el desarollo de software es clave ya que nos resuelve un gran numero de problemas y podemos hacer que nuestro codigo sea mas fiable y no tenga tantos errores a la hora de desplegar la aplicacion. Tambien si trabajamos en equipo es una ventaja, ya que los test nos permiten entender el fucionamiento del codigo o si hay errores donde los podemos detectar.",10.0,10.0,15.724,0.11783803697963749,1.0851075463011606,0.9999990463256836,0.9999986457586263,1.3542413737077652e-06,4.125,0.9681857489049435,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.984092116355896, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.01590636745095253, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 5.62409411486442e-07, ""es_nota"": false}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.984092116355896, ""logit"": 26.375}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.01590636745095253, ""logit"": 22.25}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 1.421993829353596e-07, ""logit"": 10.625}]"
48,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"La comparacion de TDD con la metodologia tradicional de testing en el desarrollo de software, se basa en que en la metodologia tradicional, los test no tienen la misma importancia que en la metodología TDD, ya que hay veces que los test no se realizan. Por otra parte en la metodología tradicional al realizar las pruebas al final, el codigo ya ha sido desarrollado al completo por lo que aplicar o solucionar cambios va a ser mas costoso o dificiles de resolver. Tambien puede darse el caso de que haya codigo duplicado o inecesario, ya que no se realiza la fase de refactor la cual es clave en la metodologia TDD para modificar u optimizar el codigo. Además en TDD, los test sirven para entender como funciona el flujo del programa y tambien sirven como una documentacion viva del codigo del programa.",8.0,9.0,15.483,0.014986941466388914,1.0104423004412828,0.9999768733978271,0.9999848017777236,1.5198222276358031e-05,6.875,0.9977096889633685,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9987416863441467, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.0010319973807781935, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00020321234478615224, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9987416863441467, ""logit"": 25.0}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.0010319973807781935, ""logit"": 18.125}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00020321234478615224, ""logit"": 16.5}]"
49,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas practicas de TDD sirven para tener un codigo bien estructurado y optimizado entre otras cosas. Unas de las buenas practicas son las siguientes: dar nombres claros a los metodos que se realizan y que nos sea facil saber que hace y para que se usa ese método. Tambien tener test que solo solucionen una parte del codigo, no intentar que un test se base en gran parte del codigo ya que puede ser un error. Tambien es crucial aplicar la regla AAA para comprobar que el codigo que se ha implementado tenga coherencia. Por ultimo otro de los principios es que los test tienen que ser independientes, no tienen que depender de ningun servicio y se tienen que poder ejecutar de manera independiente",6.0,8.0,14.762,0.02170898531491803,1.015161305928334,0.9999936819076538,0.9999941572137414,5.842786258591914e-06,6.375,0.9963323611300439,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9980326294898987, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0017002683598548174, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0002607445348985493, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9980326294898987, ""logit"": 26.5}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0017002683598548174, ""logit"": 20.125}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0002607445348985493, ""logit"": 18.25}]"
50,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,Son clave ya que permiten usar un test para distintos casos y asi evitar codigo duplicado. Gracias a esto se tiene una mejor estructuracion del codigo y por tanto sea mas eficaz.,3.0,6.0,13.34,0.8177534096960399,1.762659010439832,0.9990472197532654,0.9999914627318631,8.537268136876719e-06,1.5,0.6225732564926147,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.801386833190918, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.17881357669830322, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.01884681172668934, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.801386833190918, ""logit"": 25.5}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.17881357669830322, ""logit"": 24.0}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.01884681172668934, ""logit"": 21.75}]"
51,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo del TDD es una fase en el desarrollo e implementacion del software la cual consiste en la evaluación del codigo mediante pruebas de este. Existen multiples formas de evaluar, en Java, existen frameworks como JUnit5, Maven test o JaCoCo que nos permiten realizar estas pruebas unitarias y test para verificar el codigo.
Los test suelen estar clasificados en 3 tipos que son TDD rojo donde se indica que el test falla y no pasa, TDD verde donde se implementa el codigo minimo necesario para pasar el test y el TDD refactor donde se refactoriza el codigo minimo implementado para mejorarlo y que aún supere las pruebas.

Un ejemplo de test pueden ser los assertion test los cuales en funcion del tipo de test sabremos si este pasa o no, un ejemplo de ellos son los AssertionNull donde comprobamos si el parametro es nulo o no",6.0,8.0,15.484,0.3023862521373748,1.2331824406879466,0.9999727606773376,0.9999841824845298,1.581751547019561e-05,2.875,0.8930972889065742,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9464948773384094, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.053397588431835175, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 8.028002048376948e-05, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9464948773384094, ""logit"": 25.5}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.053397588431835175, ""logit"": 22.625}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 8.028002048376948e-05, ""logit"": 16.125}]"
52,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"TDD a diferencia del enfoque tradicional, como su propia definicion de las siglas Test driven development son test que se desarrollan en funcion del desarrollo de software, es decir, son test que se van implementando a medida que vamos desarrollando el software y además, vamos probando si el software pasa las pruebas que se le establecen o no. Un ejemplo de ello puede ser si queremos comprobar mediante test unitarios si un metodo nuevo que acabamos de implementar pasaria un test de assertion de array, donde queremos esperar un resultado, comprobariamos mediante un test si el array retornado por nuestro metodo pasa dicho test mediante una comprobacion por uso de test mientras que un test tradicional tendria que esperar a la finalizacion del desarrollo de software para poder realizar la comprobacion. En resumen, con TDD se comprueba a medida que se desarrolla y no tenemos que esperar a la finalizacion del desarrollo para comprobar el codigo y luego refactorizar en funcion del resultado",6.0,8.0,15.523,0.8759101734563924,1.835165498127732,0.9999580979347229,0.9999829747823746,1.7025217625366018e-05,0.875,0.41152119636535645,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.7057012319564819, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.2941800355911255, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 7.685706077609211e-05, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.7057012319564819, ""logit"": 25.25}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.2941800355911255, ""logit"": 24.375}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 7.685706077609211e-05, ""logit"": 16.125}]"
53,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Entre las buenas practicas del TDD podemos identificar 2 principalmente: 
El desarrollo AAA (Arrange-apply-assertion). El cual nos define que la estructura principal de los test consiste en la definicion de las variables del test y lo que vamos a necesitar, apply donde se aplican las pruebas en cuestion dentro del test y assertion donde se obtienen y devuelven los resultados obtenidos.

Tambien dentro de las buenas practicas encontramos el Named, que es identificar los test por un nombre acorde a la accion que este test realiza, es decir, si nosotros queremos hacer una comprobacion de valores en un array, un ejemplo de nombre podria ser ComprobacionDeArray que es mas correcto que llamarlo simplemente Test1

Estas 2 practicas son un ejemplo de las buenas practicas que se han de tener en cuenta en el desarrollo del TDD y tienen un impacto en el orden del codigo y su legibilidad a la hora de su modificacion o implementacion",6.0,7.0,15.515,0.5672422516846011,1.48168857645872,0.9999884963035583,0.9999911931898977,8.806810102290896e-06,1.875,0.7339845597743988,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.8669330477714539, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.13294848799705505, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00010698803816922009, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.8669330477714539, ""logit"": 25.75}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.13294848799705505, ""logit"": 23.875}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00010698803816922009, ""logit"": 16.75}]"
54,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"En el contexto de TDD, validar las entradas es un paso fundamental para analizar que tipos de datos estamos utilizando en nuestro desarrollo, por ejemplo, si queremos recibir en un momento especifico un tipo de array, mediante el uso de TDD podemos analizar si el array que recibimos es el esperado, esto nos ayuda a buscar los datos que estamos buscando y poder trabajar sobre los valores esperados aportando robustez sobre el software. Otro ejemplo es cuando buscamos un tipo de dato concreto y lo tenemos que transformar como un float, mediante el uso de parse podemos convertir nuestra entrada al tipo de valor que buscamos pero gracias al TDD realizamos una comprobacion previa sobre si el tipo de dato es el esperado o no. En conclusion, es un analizador sobre si los datos que el usuario introduce son los correctos y los esperados o si no lo son",6.0,9.0,15.204,0.4556010231727301,1.3713539886620578,0.9999696612358093,0.9999764383511706,2.3561648829439896e-05,2.25,0.8092250674962997,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9045655727386475, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.09534050524234772, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 6.360614497680217e-05, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9045655727386475, ""logit"": 24.5}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.09534050524234772, ""logit"": 22.25}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 6.360614497680217e-05, ""logit"": 14.9375}]"
55,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"La importancia de TDD (Test Driven Development) es una metodología de desarrollo en el cual se diseñan una serie de tests, con tal de acotar el alcance de nuestro programa además de tener herramientas para probar nuestro código. Esto sirve para la detección de bugs, ya que al ir cubriendo el código, se van cubriendo una gran parte importante de los bugs.",5.0,6.0,13.886,0.44201937184432566,1.3585045257993547,0.9993447661399841,0.9999945125471454,5.487452854557873e-06,2.375,0.828119121491909,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9130455851554871, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.08492646366357803, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.001372708473354578, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9130455851554871, ""logit"": 26.25}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.08492646366357803, ""logit"": 23.875}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.001372708473354578, ""logit"": 19.75}]"
56,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En un entorno tradicional de testing, se prueban los códigos una vez finalizado la escritura inicial. Lo que hace que TDD se diferencie, es que se empieza escribiendo codigos en red, lo que nos dice si un test es correcto y no que siempre sea verde al principio. Luego se desarrolla el código lo que permite no expandir de más nuestro código inicial (ser conciso). También esta metodología permite la refactorización de código sea más sencilla al estar el código hecho para los tests y no viceversa.",7.0,8.0,14.701,0.388939349648731,1.3094303739711366,0.999988317489624,0.9999909660881108,9.033911889222423e-06,2.5,0.8481983989477158,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9240489602088928, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.07585056126117706, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 8.881187386577949e-05, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9240489602088928, ""logit"": 26.0}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.07585056126117706, ""logit"": 23.5}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 8.881187386577949e-05, ""logit"": 16.75}]"
57,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Es importante seguir el ciclo de tdd, (RED, GREEN, REFACTOR)

Para la escritura de los test es necesario basarse en los test unitarios. Estos test se les caracteriza por lo siguiente:

-abarcan pequeños fragmentos de código, es decir funciones.

-son test únicos ( no reutilizables

-son reutilizables

-suelen referirse a un solo requisito

-deben empezar en Rojo

 

Además de los test unitarios, se deben hacer pruebas de integración.

Con esto disminulle considerablemente la tasa de bugs, hace que el código sea más profesional, nos da herramientas útiles para la refactorización del código, además de que se evita la escritura del código inutil ya que con los test, se acota el desarrollo.",7.0,8.0,15.565,0.7660101112493057,1.700560238605817,0.9999638199806213,0.9999803403528651,1.965964713490642e-05,1.25,0.5545703768730164,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.7772587537765503, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.22268837690353394, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 1.6668631360516883e-05, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.7772587537765503, ""logit"": 24.375}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.22268837690353394, ""logit"": 23.125}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 1.6668631360516883e-05, ""logit"": 13.625}]"
58,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"La importancia de la validación de entradas en TDD es la acotación de las funciones, prevenir que variables con distintos formatos esperados nos arruinen los test y comprobar que las funciones tengan los valores necesarios para su correcto funcionamiento. Esto a su vez hace que se acote por independiente las funciones.",7.0,8.0,14.15,0.053739932709070744,1.0379521473278237,0.9999890923500061,0.9999909025496024,9.097450397566043e-06,5.125,0.9880837895907462,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9939942955970764, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.005910506006330252, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 8.430883463006467e-05, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9939942955970764, ""logit"": 25.875}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.005910506006330252, ""logit"": 20.75}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 8.430883463006467e-05, ""logit"": 16.5}]"
59,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD, es una metodología de desarrollo de software que se basa en la producción de tests para la reducción de bugs y problemas a la hora del desarrollo.
Este consta de 3 fases:
- La primera fase en la que se crean los tests antes que el código (al no haber código para los tests, los resultados salen en rojo y los tests fallan)
-La segunda fase en la que se crea el código en base a los tests previamente creados (ahora los tests salen en verde y pasan)
-La tercera fase donde se refactoriza, se mejora el codigo ya escrito manteniendo los tests en verde.",9.0,10.0,14.509,0.17375349652877276,1.1279893891292934,0.999998152256012,0.9999982948355846,1.7051644154442158e-06,3.625,0.9480830933898687,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9740403890609741, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.025957295671105385, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 4.912549798063992e-07, ""es_nota"": false}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9740403890609741, ""logit"": 26.625}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.025957295671105385, ""logit"": 23.0}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 3.376343045147223e-07, ""logit"": 11.75}]"
60,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"El TDD comparado a un enfoque tradicional de testing en el desarrollo de software difiere en varias metodologías y procesos de desarrollo:

En el TDD el codigo se crea a partir de tests previamente creados (los tests son lo inicial y lo importante)
En un enfoque tradicional los tests van después del codigo ya creado.

En el TDD se prioriza la cobertura general del codigo (que todos los caminos del codigo tomen parte dentro de los tests).
En un enfoque tradicional esto puede no ser asi, y puede carecer de tests suficientes para cubrir todo el codigo.

El TDD pasa por varias fases para garantizar el buen desarrollo del codigo, a partir de los tests (fase inicial de test rojos, fase de codigo con tests verdes y refactorizacion de codigo donde se mejora el codigo y los tests siguen verdes)
En un enfoque tradicional el codigo es lo primero y se mejora sin tener en cuenta las guias de los tests",10.0,10.0,15.292,0.1433532476543178,1.104469246241606,0.9999986290931702,0.9999984339826592,1.5660173408038602e-06,3.875,0.9593335017561913,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9796658158302307, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.02033231407403946, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 4.6415664201049367e-07, ""es_nota"": false}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9796658158302307, ""logit"": 26.375}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.02033231407403946, ""logit"": 22.5}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 2.333926119035823e-07, ""logit"": 11.125}]"
61,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Algunas buenas practicas en TDD pueden ser:

* Variacion en los tipos de tests

* Tests unitarios y end to end

* Refactorizacion de codigo a partir de tests

* Cobertura general del codigo por encima del 70%

Estas practicas tienen un gran impacto en la calidad del software al probar todo tipo de combinaciones y tests para todo tipo de situaciones asi como probar todos los metodos, branches y componentes solitarios del codigo para asegurarse que cada parte del codigo funciona de forma correcta.

La cobertura general asegura que al menos el 70% del codigo esta testeado y por ende hay una mayoria libre de errores/bugs aunque los tests en verde no aseguren al 100% que no haya bugs",6.0,8.0,14.773,0.04921757151496455,1.0347036124552824,0.9999926090240479,0.9999932142849877,6.785715012336269e-06,5.25,0.9894147906452417,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9946341514587402, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.005219360813498497, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.00013909126573707908, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9946341514587402, ""logit"": 26.5}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.005219360813498497, ""logit"": 21.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.00013909126573707908, ""logit"": 17.625}]"
62,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"La validación de entradas en el contexto de TDD, es realmente importante ya que cualquier zona del código que permita el input/entrada es potencialmente una brecha de seguridad que debe ser testeada de distintas formas para confirmar que es seguro mantener una entrada allí.

Esto naturalmente conlleva a un software mas robusto y seguro.",7.0,8.0,13.903,0.5663265813006295,1.4807484554745276,0.9999819993972778,0.9999841515955822,1.584840441781754e-05,1.875,0.7340358197689056,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.8669936060905457, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.13295778632164001, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 3.065472628804855e-05, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.8669936060905457, ""logit"": 25.75}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.13295778632164001, ""logit"": 23.875}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 3.065472628804855e-05, ""logit"": 15.5}]"
